municipio,modalidad,tipo,nombre,direccion,codigo_postal,aforo_interior,aforo_terraza
LA OROTAVA,RESTAURACION,BAR,SABOR CANARIO,"C/. LA CARRERA, 17 ",38300,0,0
LA OROTAVA,RESTAURACION,BAR,SAN ANTONIO,"MARIA CLARET, S/N. (Bº SAN ANTONIO)",38300,80,0
LA OROTAVA,RESTAURACION,BAR,"FAROLA, LA","LA MANTECA, 4 ",38300,0,0
LA OROTAVA,RESTAURACION,BAR,CASA PEDRO,RATIÑO ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,PARQUE VERDE,GENERAL LAS CAÑADAS CTRA. ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,DIAZ CABRERA JOSE,"LA PERDOMA, 24 (CMNO. DEL PINO) ",38300,0,0
LA OROTAVA,RESTAURACION,BAR,PALMA,"DOMINGUEZ ALFONSO PO., 29 ",38000,0,0
LA OROTAVA,RESTAURACION,BAR,"CAZADORES, LOS","EL VELO, 76 ;AGUAMANSA ",38300,20,0
LA OROTAVA,RESTAURACION,BAR,"TRES PINOS, LOS",BARROSO ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,"REVOLTOSOS, LOS",LA SIDRONA (FRENTE A LA DISA) ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,"NEVERA, LA","GENERAL LAS CAÑADAS, KM.8 CTRA.  (BARROSO)",38000,0,0
LA OROTAVA,RESTAURACION,BAR,"CURVA, LA","PINOLERIS, 1 ",38000,20,0
LA OROTAVA,RESTAURACION,BAR,COLOMBO,BARROSO ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,IBRAHIME,LA PIEDAD ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,BANANERA EL GUANCHE,"BOTANICO, S/N. CTRA. ",38300,0,0
LA OROTAVA,RESTAURACION,BAR,JOSE QUINTERO,LOS POYOS ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,HAVANNA CAFE Y COPAS,"C/ FUENTE VIEJA, 35 - ESQ. CTRA. GENERAL LA PERDOMA",38315,20,16
LA OROTAVA,RESTAURACION,BAR,ESCORPION,"JUAN PADRON, 37 ",38000,0,0
LA OROTAVA,RESTAURACION,BAR,ONELIO HERNANDEZ RODRIGUEZ,PUERTO ESCONDIDO ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,AROMA Y CAFE,"C/ ESCRITOR MESA BENITEZ DE LUGO, 2",38300,12,0
LA OROTAVA,RESTAURACION,BAR,BENIGNO,EL CARMEN ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,ESCOBAR,"BDA. 25 AÑOS DE PAZ, 9",38000,0,0
LA OROTAVA,RESTAURACION,BAR,FRANCISCO HERNANDEZ,LA TORRITA ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,PALMA CANARIA,POLIGONO SAN JERONIMO ,38300,20,0
LA OROTAVA,RESTAURACION,BAR,"PAPEO, EL","PLAZA FRANCHY, 2 ",38300,20,0
LA OROTAVA,RESTAURACION,BAR,SABOR CANARIO,"CARRERA, 27 ",38300,20,0
LA OROTAVA,RESTAURACION,BAR,KIOSCO EL TROMPO,"AVDA. MOLINOS DE GOFIO, 2, C.C. EL TROMPO, L-4 SEMISOTANO 2 (KIOSCO PLAZA)",38300,0,181
LA OROTAVA,RESTAURACION,BAR,EUSTAQUIO,HUERTA DEL CASTAÑO ,38000,0,0
LA OROTAVA,RESTAURACION,BAR,OBELIX,"TOMAS ZEROLO, 2 ",38000,30,0
LA OROTAVA,RESTAURACION,BAR,JOSEFINA SALAMO,LA PERDOMA-LOS HOYOS CTRA. ,38000,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DOLCEZZA HELADOS ARTESANALES,"C/ CANTOS CANARIOS, 12 - C.C. SAN AGUSTIN, L-C 1.10",38300,6,32
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,MOOD LOUNGE BAR,"C/ CANTOS CANARIOS, Nº9  - PLAZA V CENTENARIO, C.C. SAN AGUSTIN L-1.7/1.8/1.9/1.10",38300,41,156
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CAFEBRERIA TIFINAGH,"C/ TOMAS CALAMITA, 6",38300,50,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,MANGO CAFE,"CALLE  MOLINOS DE GOFIO,  13",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CORRIENTE,"CANDELARIA DEL LOMO, 41 ",38300,32,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,"HABANERA, LA",GENERAL OROTAVA-PERDOMA KM. 2'05 CTRA. (ESTACION SERVICIOS LA PERDOMA) ,38300,10,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CHURROCREM OROTAVA,"CTRA GENERAL LA PERDOMA KM.3, Nº 21 A",38300,50,12
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,LA REPOSTERIA DE IVAN Y CAFE,"CMNO. LOS GUANCHES, 80",38311,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,ROFOJUAN,"C/ CATEDRATICO VALCARCEL Y LUGO, 2",38300,0,12
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DREAM CAFE,"CTRA GENERAL LA PERDOMA TF-324, 83",38315,32,6
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,OISHII,"CTRA. LAS CAÑADAS, 24",38300,49,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,KIOSCO ALEMAN,"AVDA MOLINOS DE GOFIO, C.C. EL TROMPO, L-4 ",38300,0,20
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,KIOSKO LA CONSTITUCION,"PLAZA LA CONSTITUCIÓN, 1 ",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,EL BODEGON DE JUANA,"CAMNO LA CANDELARIA, 7",38310,100,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,LOS ROQUES,"PARADOR DE TURISMO DE LAS CAÑADAS DEL TEIDE, S/N",38300,160,75
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,"ANDALUCES, LOS","AUTOPISTA NORTE TF-5, SALIDA 36, POLIGONO SAN JERONIMO (C.C. LA VILLA, L-36B) ",38312,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,BODEGON EL EMPACHO,"C/ EL GUANCHE, 13C",38300,44,18
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,"DRAGON, EL","C/ TOMAS RODRIGUEZ MORA, 23 - URB. CARMENATI",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DULCES JUANA,"C.C.LA VILLA LOCAL 53, 2",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,MIGAS,"AVDA. ALONSO FERNANDEZ DE LUGO, 4, LOCAL 2",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DON COMELON,"AVDA MOLINOS DE GOFIO, C.C. EL TROMPO, L-B.3B",38300,150,30
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,EL CAFE DE LA VILLA,"LA VILLA, L-K2 C.C. (ALCAMPO) POLIG. LAS ARENAS",38312,60,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,GANESHA,"AVDA EMILIO LUQUE MORENO, 27, EDF ALTAVISTA, L-B17",38300,28,8
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,TASCA RUQUE,"CTRA. GENERAL A PINOLERE, 12",38300,30,5
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CENTRO MUNICIPAL DE MAYORES,"C/ SAN AGUSTIN, 9",38300,37,36
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,MOLI PAN Y CAFE,"AVDA EMILIO LUQUE MORENO, 15, L-2",38300,33,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DULCERIA NOLYMAR,"AVDA. LOS MOLINOS DE GOFIO, 7 - C.C. EL TROMPO, PLANTA BAJA, LOCAL B.8-A",38300,21,82
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CANTINA - MERCADILLO OROTAVA,"C/ EDUCADORA LUCIA MESA, EDF. USOS MULTIPLES (LA TORRITA)",38300,0,32
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,RINCON DEL PAN,"C/ CALVARIO, 3",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,BODEGON TAPIAS,"AVDA CANARIAS, 10",38300,128,20
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,LAS CHOZAS,"C/ EL SAUCE, 19 - LA PIEDAD",38310,50,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,ROOM CLUB,"C/ CANTOS CANARIOS, S/N - PLAZA V CENTENARIO, C.C. SAN AGUSTIN, L- R1.6",38300,14,24
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,SAN JUAN,"PASEO DOMINGO FEBLES, S/N (ESQ. C/ SAN JUAN, 31)",38300,30,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CAFETTO,"CALLE CARRERA ESCULTOR ESTEVEZ, 2",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,EL CALVARIO,C/ FUENTE VIEJA 1,38300,20,16
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CHURRERIA NIVARIA,"C/ SAN JUAN BOSCO, S/N, EDIF TEMAIT 2",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CIEN MONTADITOS,"C.C. LA VILLA, 2, LOCAL 52 A",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,BRESLAU,"C/ TOMAS ZEROLO, 8",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,RELIEVE,"C/ CARRERA DEL ESCULTOR ESTEVEZ, 18, ESQ. C/ TOMAS PEREZ",38300,18,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,LA TAZZA D'ORO,"CALLE SAN JUAN BOSCO, 2 ESQUINA ALFONSO TRUJILLO",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,REBOTICA CAFE,"C/ LABRADORES DE SAN ISIDRO, 1",38300,40,22
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DILINGER'S CAFE,"AVDA COMUNIDAD IBEROAMERICANA, 14",38300,30,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,TASCA EL SURTIDOR,"C/ CALVARIO, 7",38300,50,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,LA GRAMOLA,"C/ CANTOS CANARIOS, S/N -  CENTRO DE OCIO SAN AGUSTIN, L-1.11, 1.12 Y 1.13",38300,97,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,LA ESQUINITA,"CTRA GENERAL DE LA LUZ, 23A",38312,50,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,SINATRA,"PLAZA V CENTENARIO, C.C. SAN AGUSTIN, L- R.1.3",38300,18,28
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,BODEGON ALCALDIA,"CTRA GENERAL TF-324 EL RATIÑO, 1",38315,48,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,KFC,CC LA VILLA  LOCAL 7A2 7B,38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,AUSTRALIA,"C/ ALFONSO TRUJILLO, 9, EDIF, TEMAIT III, PLANTA 2, L-4",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,NARANJA LIMON,"AVENIDA OBISPO PÉREZ BENITO LUGO, Nº 2, piso 3, puerta 2",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,EL MIRADOR,"CTRA. GENERAL TF-21, KM. 4'7, 21 (LOS PINOS)",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,GRIMALDI,"C/ COLEGIO, 7",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,SANSOFE,"C/ ALEMANIA, 1, URB. LAS CUEVAS",38300,25,25
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,TASCA EL BAUL,"C/ CANTOS CNARIOS, 5, C.C. SAN AGUSTIN, L-C1.3",38300,13,24
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,SFIZIO,"AVDA MOLINOS DE GOFIO, S/N - C.C. EL TROMPO, SEMISOTANO,1ª PLANTA, Nº3, L-6",38312,4,28
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,TASCA PALMITO,"C/ NUEVA, 58 BAJO - LOS PINOS",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,JAI-ALAI,"AVDA. OBISPO BENITEZ DE LUGO, 52 B",38300,25,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,COFFEE CORNER,"CTRA TF-21, KM. 23, PARQUE NACIONAL DEL TEIDE - ESTACION TELEFERICO DEL TEIDE ",38300,58,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,PARADA,"CALLE SAN AGUSTÍN, 3",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,DILECTO GASTROBAR,"C/ CANTOS CANARIOS, 10, PLAZA V CENTENARIO LOCAL 14-15",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,BOLLULLO CHIRINGUITO,"CAMINO EL RINCON, 114",38314,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,KIOSCO TERRAZA EL ENCUENTRO,"TF-324 CTRA. GENERAL LA PERDOMA - LA OROTAVA, Nº 64",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,COFFE DAILY (AUTOBAR),"AVDA LOS MOLINOS DE GOFIO, S/N",38300,0,0
LA OROTAVA,RESTAURACION,BAR-CAFETERIA,CAFE QUILOMBO,"PASEO DOMINGUEZ AFONSO, 47",38300,50,0
LA OROTAVA,RESTAURACION,CAFE,KIOSCO,CONSTITUCION PZA. (SAN AGUSTIN) ,38300,0,60
LA OROTAVA,RESTAURACION,CAFETERIA,"PALADAR, EL","LA CARRERA (MINICENTRO), 5 ",38300,30,12
LA OROTAVA,RESTAURACION,CAFETERIA,OHANA,"C/ BETHENCOURT Y CASTRO, 11, ESQ. C/ PILAR MONTEVERDE (MAYORAZGO)",38300,30,20
LA OROTAVA,RESTAURACION,CAFETERIA,CAFE EL CUARTITO,"DR. DOMINGO GONZALEZ GARCIA, 24 ",38310,0,0
LA OROTAVA,RESTAURACION,CAFETERIA,TASCA LA BELLOTA,"MAYORAZGO DE FRANCHY, 14. AVDA. (EDF. MONTYMAR, LOCAL 7)",38300,37,0
LA OROTAVA,RESTAURACION,CAFETERIA,"FUENTE, LA","AVDA. OBISPO BENITEZ DE LUGO, 4 ",38300,27,9
LA OROTAVA,RESTAURACION,CAFETERIA,IL CAFE DI ROMA (EL CAFE DE ROMA),"AVDA. MOLINOS DE GOFIO, 2, C.C. LA VILLA, LOCAL 50",38312,22,68
LA OROTAVA,RESTAURACION,CAFETERIA,"OFICINA, LA","AUTOPISTA NORTE, SALIDA 36 (C.C. ALCAMPO LA VILLA 2, L-4) ",38300,35,32
LA OROTAVA,RESTAURACION,CAFETERIA,IBERIPORK,"AUTOPISTA DEL NORTE TF-5, SALIDA 36, C.C. LA VILLA, L-53 A1",38312,25,0
LA OROTAVA,RESTAURACION,CAFETERIA,"CASONA, LA","C/ TOMAS CALAMITA, 9",38300,30,0
LA OROTAVA,RESTAURACION,CAFETERIA,ROGELIO,"CTRA GENERAL LAS CAÑADAS TF-21, 325",38300,56,0
LA OROTAVA,RESTAURACION,CAFETERIA,MINIÑO,"CNO. DEL DURAZNO, 29 (AUTOVIA S/CRUZ-ICOD)",38300,16,80
LA OROTAVA,RESTAURACION,CAFETERIA,"AREPAS DE MILA, LAS","GENERAL LA PERDOMA, 1 CTRA.",38300,78,0
LA OROTAVA,RESTAURACION,CAFETERIA,"ARCOS, LOS","LAS ARAUCARIAS, 23 PASEO ",38300,64,0
LA OROTAVA,RESTAURACION,CAFETERIA,"ESTANCIA, LA","TOMÁS CALAMITA, 4 ",38300,108,0
LA OROTAVA,RESTAURACION,CAFETERIA,"CAFETERIA DE MI PADRE, LA","CTRA. GENERAL DE SAN MIGUEL, 96",38620,0,0
LA OROTAVA,RESTAURACION,CAFETERIA,BOSCO,"EL CALVARIO, 57 (EDIF. AGAPITO)",38300,60,0
LA OROTAVA,RESTAURACION,CAFETERIA,LA TAQUERIA,"AUTOPISTA TF-5, SALIDA 36 - C.C. ALCAMPO LA VILLA, L-5",38300,57,0
LA OROTAVA,RESTAURACION,CAFETERIA,"PORCHITO, EL","SABINO BERTHELOT AUGIER, 1",38300,7,28
LA OROTAVA,RESTAURACION,CAFETERIA,EL TRANVÍA DE LA VILLA,"AVDA EMILIO LUQUE MORENO, 27 - EDIF. ALTAVISTA, L-25",38300,29,16
LA OROTAVA,RESTAURACION,CAFETERIA,SAN JERONIMO,C/ MOLINOS DE GOFIO (POL. SAN JERONIMO). HIPERMERCADO HIPERDINO. LAS ARENAS.,38410,29,32
LA OROTAVA,RESTAURACION,CAFETERIA,PARAISO,"C/ GUANCHE, 30 ",38300,50,0
LA OROTAVA,RESTAURACION,CAFETERIA,PARADA,"DE LA CONSTITUCION, 3 PZA. ",38300,26,32
LA OROTAVA,RESTAURACION,CAFETERIA,NIVARIA,"JUAN BOSCO, S/N. (EDIF. TEMAIT II) ",38300,67,0
LA OROTAVA,RESTAURACION,CAFETERIA,POSADA DEL REY,"C/. INGENIERO AZUCARERO, 34 (POLIGONO SAN JERÓNIMO)",38300,50,0
LA OROTAVA,RESTAURACION,CAFETERIA,VENEZIA,"CARRERA ESCULTOR ESTEVEZ, L-7 CTRA.  ",38026,34,0
LA OROTAVA,RESTAURACION,CAFETERIA,"PALESTRA, LA","AVDA CANARIAS, 1 ",38300,34,14
LA OROTAVA,RESTAURACION,CAFETERIA,TNT ARTE CAFE,"C/. SABINO BERTHELOT AUGIER, 5",38300,27,20
LA OROTAVA,RESTAURACION,CAFETERIA,"ESQUINA, LA","POLIGONO SAN JERONIMO (C.C. ALCAMPO LA VILLA, L-78)",38300,58,0
LA OROTAVA,RESTAURACION,CAFETERIA,"ESTACION ELMANUEL, LA","ALFONSO TRUJILLO (C.C. TEMAIT III),L-5 ",38300,15,0
LA OROTAVA,RESTAURACION,CAFETERIA,"BALCONES, LOS","SAN FRANCISCO, 8",38300,57,0
LA OROTAVA,RESTAURACION,CAFETERIA,CARISA,"MAYORAZGO DE FRANCHY, 28 (EDIF. TIMANFAYA, L-2)",38300,45,0
LA OROTAVA,RESTAURACION,CAFETERIA-RESTAURANTE,TASCA OROTAVA,"TOMAS CALAMITA, 3 BAJO IZDA. ",38300,28,0
LA OROTAVA,RESTAURACION,CROISSANTERIA,OH LA LA,"CALVARIO, 18 ",38300,40,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,EL MOLINERO,"C/ LOS SALESIANOS, 20",38300,48,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,EL LAUREL,"CTRA GENERAL DE LA PERDOMA, 19",38315,40,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,LA MARZAGANA,"C/ MONTSERRAT DE ESTANY CABRERA, 13 - LA MARZAGANA",38315,0,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,LA CHAOTERA,"CAMINO EL PINO, 118",38300,60,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,CASA LALA,"CTRA. GENERAL DE LA PERDOMA, 131",38315,52,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,CASA ESTELA,"C/ LA HONDURA, 35",38315,50,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,EL MORRETA,"C/ LAS MEDIANIAS, 30",38300,50,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,RAMON,"CMNO DE LOS GOMEZ TRASERA, 40",38300,58,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,VICENTE LA FUENTE,"C/ LA PUNTA, 197",38315,32,0
LA OROTAVA,COMERCIALIZACION VINO COSECHA PROPIA,GUACHINCHE,ALE Y JOSE,"URB CAMINO DE CHASNA, 33",38310,0,0
LA OROTAVA,RESTAURACION,HELADERIA,ABBASIA DONNER KEBAB,"C.C. ALCAMPO LA VILLA 2, L-52B",38000,0,0
LA OROTAVA,RESTAURACION,KIOSCO,"MANJAR, EL",FRANCHY ALFARO PZA. ,38300,0,48
LA OROTAVA,RESTAURACION,MESON,"MESON DE LA ROPA VIEJA, EL","PROLONGACION C/. SAN FRANCISCO, S/N.",38300,85,0
LA OROTAVA,RESTAURACION,PIZZERIA,TASCA VILLERA,"C/ SABINO BERTHELOT AGUIER, 20",38300,20,10
LA OROTAVA,RESTAURACION,PIZZERIA,"PALESTRA II, LA","TOMAS CALAMITA, L-4 (C.C. BANOT) ",38300,65,0
LA OROTAVA,RESTAURACION,PIZZERIA,AZURRA,"JOSE BETHENCOURT Y CASTRO, S/N.",38300,49,16
LA OROTAVA,RESTAURACION,PIZZERIA,PIZZERIA IRE,"LA HABANERA, 1 (CTRA. GRAL. LA PERDOMA)",38300,70,4
LA OROTAVA,RESTAURACION,PIZZERIA,"ANCHETA, LA","SABINO BERTHELOT AUGIER, S/N. (URB. EL MAYORAZGO)",38300,108,0
LA OROTAVA,RESTAURACION,PIZZERIA,PASTA CITY (CIUDAD DE LA PASTA),"C.C. ALCAMPO LA VILLA 2, L-7B (POLIGONO SAN JERONIMO)",38312,206,0
LA OROTAVA,RESTAURACION,PIZZERÍA,ESCORPIO,"C/ EL ROSARIO, 36, L-2 ",38315,67,0
LA OROTAVA,RESTAURACION,PUB,HAVANA,"ALFONSO TRUJILLO (EDIF.TEMAIT III, PLANTA 2º, LOCAL 1)",38300,0,0
LA OROTAVA,RESTAURACION,RESTAURANTE,BALCON DEL VALLE,"C/ LA MARZAGANA, S/N",38300,64,0
LA OROTAVA,RESTAURACION,RESTAURANTE,"POLVORIN, EL","LOS ROSALES, 10 ",38300,0,0
LA OROTAVA,RESTAURACION,RESTAURANTE,PIZZERIA GIOCONDA,"C/ TOMAS CALAMITA, 9, ESQ. GENERAL MACHADO",38300,30,0
LA OROTAVA,RESTAURACION,RESTAURANTE,COLINA VERDE,"CTRA. LA OROTAVA - LAS CAÑADAS  TF 821, KM - 14 ",38000,50,45
LA OROTAVA,RESTAURACION,RESTAURANTE,TASCA EL COTILLEO DE LA VILLA,"C/. COLEGIO, 7",38300,60,0
LA OROTAVA,RESTAURACION,RESTAURANTE,FOSTER'S HOLLYWOOD,"C/ MOLINOS DE GOFIO, 2, C.C. EL TROMPO, L-9",38300,108,142
LA OROTAVA,RESTAURACION,RESTAURANTE,BURGER KING,C.C. LA VILLA-ALCAMPO,38300,150,0
LA OROTAVA,RESTAURACION,RESTAURANTE,LA TABERNA DE BERNA," C/ SABINO BERTHELOT AUGIER, 5",38300,0,0
LA OROTAVA,RESTAURACION,RESTAURANTE,ARLEQUINO,"EL CALVARIO, 82",38300,40,0
LA OROTAVA,RESTAURACION,RESTAURANTE,LOS ANDES,"CTRA GENERAL TF-21 OROTAVA- LAS CAÑADAS, 495, KM.14,7 ",38300,52,24
LA OROTAVA,RESTAURACION,RESTAURANTE,BODEGON EL BARRANQUILLO,"CTRA. GENERAL EL CALVARIO, 37",38315,0,0
LA OROTAVA,RESTAURACION,RESTAURANTE,CASA ISIDORO,"ALZADOS GUANCHES, 65",38300,33,0
LA OROTAVA,RESTAURACION,RESTAURANTE,"BARRACA, LA","DOMINGO HERNANDEZ GONZALEZ, 2 (EL MAYORAZGO)",38300,74,0
LA OROTAVA,RESTAURACION,RESTAURANTE,LA PIAZZETTA,"C/ CANTOS CANARIOS, S/N (C.C. SAN AGUSTIN L- A1.1,A1.2, A1.3)",38300,42,56
LA OROTAVA,RESTAURACION,RESTAURANTE,SUNSET 290,"C/ EL RINCON BAJO, S/N - URB. VISTA PARAISO - FINCA SUNSET",38300,0,50
LA OROTAVA,RESTAURACION,RESTAURANTE,GALLO VERDE,SAN JERONIMO POLIG. ,38300,374,0
LA OROTAVA,RESTAURACION,RESTAURANTE,"PLAYITA, LA","LA PLAYITA, 18 ",38300,67,0
LA OROTAVA,RESTAURACION,RESTAURANTE,"SIERRA, LA","LA SIERRA, 16 ",38000,24,0
LA OROTAVA,RESTAURACION,RESTAURANTE,GRAN CHAPARRAL,"CTRA. GENERAL LA PERDOMA, 27",38300,115,0
LA OROTAVA,RESTAURACION,RESTAURANTE,LA GRANJA VERDE,"DEHESA BAJA, 1",38314,228,72
LA OROTAVA,RESTAURACION,RESTAURANTE,PAPILLON,"CTRA GENERAL LAS CAÑADAS, KM.33.5  (EL PORTILLO)",38300,200,100
LA OROTAVA,RESTAURACION,RESTAURANTE,MAMA NENA,"CMNO EL TORREON BAJO, 80",38311,50,30
LA OROTAVA,RESTAURACION,RESTAURANTE,BALCON DE HIGA,"GENERAL LA PERDOMA, KM. 2.9 ",38300,169,48
LA OROTAVA,RESTAURACION,RESTAURANTE,CASA ANTONIO,"CTRA. GENERAL LA PERDOMA- EL RATIÑO, 11",38315,0,0
LA OROTAVA,RESTAURACION,RESTAURANTE,"DUQUESA, LA","PZA PATRICIO GARCIA, 6 B",38300,25,12
LA OROTAVA,RESTAURACION,RESTAURANTE,BRISAS DEL TEIDE,"CAMINO CHASNA, 2",38310,0,0
LA OROTAVA,RESTAURACION,RESTAURANTE,TAGOROR,"DEHESA BAJA, 26 ",38300,40,28
LA OROTAVA,RESTAURACION,RESTAURANTE,"FALO BAEZ LOS CUARTOS, CASA","GENERAL SANJURJO, 4 ",38300,27,0
LA OROTAVA,RESTAURACION,RESTAURANTE,LA KANDELA,"CTRA DE LA LUZ, 38 - EDF. TAFURIASTE, L-DCHO",38300,40,10
LA OROTAVA,RESTAURACION,RESTAURANTE,COROMOTO,"PINOLERIS, 53 ",38300,50,0
LA OROTAVA,RESTAURACION,RESTAURANTE,CACHIMBA,"PASEO DE LAS ARAUCARIAS, 36",38300,45,0
LA OROTAVA,RESTAURACION,RESTAURANTE,PASO DEL TEIDE,"EL VELO, 74 ",38300,62,0
LA OROTAVA,RESTAURACION,RESTAURANTE,CONTENEDOR Y CUCHARA,"C/ RISCO CAIDO, S/N",38311,40,56
LA OROTAVA,RESTAURACION,RESTAURANTE,"TORTILLA, LA","LA HACIENDA PERDIDA, 5 ",38300,40,0
LA OROTAVA,RESTAURACION,RESTAURANTE,CASA ANGEL,"CMNO LOS RECHAZOS, 77",38300,24,0
LA OROTAVA,RESTAURACION,RESTAURANTE,NICASIO,"CRUZ DE TEA, 485 ",38300,32,8
LA OROTAVA,RESTAURACION,RESTAURANTE,"RINCON MAJORERO, EL","SOR SOLEDAD COBIAN, 1 AVDA. ESQ. SARGENTO PROVICIONAL",38300,52,0
LA OROTAVA,RESTAURACION,RESTAURANTE,TELEFERICO PICO DEL TEIDE,TELEFERICO PICO DEL TEIDE ,38300,100,0
LA OROTAVA,RESTAURACION,RESTAURANTE,"PIRAMIDE, LA","GENERAL LAS CAÑADAS, 24 CTRA. ",38300,50,0
LA OROTAVA,RESTAURACION,RESTAURANTE,CERCADO EL MORAL,"CERCADO EL MORAL, 9",38300,38,8
LA OROTAVA,RESTAURACION,RESTAURANTE,DABEKE,"C/ CANDELARIA, 9",38300,70,30
LA OROTAVA,RESTAURACION,RESTAURANTE,LA GRAN MURALLA CHINA,"DOMINGUEZ AFONSO, 20, Pº ",38300,70,0
LA OROTAVA,RESTAURACION,RESTAURANTE,AGUAMANSA,"CTRA. GENERAL DE LAS CAÑADAS KM.15, 525 ",38300,48,0
